num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
22,17,1,1,2,0,0,4,22.0,0.045454545454545456,0.09090909090909091,0.18181818181818182,llama3-latest,halueval,0,What is the four-letter code published in the International Civil Aviation Organization for Broumov Airport?
41,32,1,3,2,3,0,8,41.0,0.07317073170731707,0.04878048780487805,0.1951219512195122,llama3-latest,halueval,0,David Pastrňák was selected by the Bruins in a draft held in what city and state?
87,65,3,5,15,4,3,10,29.0,0.05747126436781609,0.1724137931034483,0.11494252873563218,llama3-latest,halueval,0,"What musical genre was the song that, according to Annet Artani, inspired the Britney Spears song ""Everytime""?"
26,21,2,2,0,0,1,5,13.0,0.07692307692307693,0.0,0.19230769230769232,llama3-latest,halueval,0,"Before the start of the 2012–13 FC Bayern Munich season, the club signed which Croatian professional footballer who plays for an Italian club and for the Croatia national team?"
57,45,4,6,6,5,2,7,14.25,0.10526315789473684,0.10526315789473684,0.12280701754385964,llama3-latest,halueval,0,In which district of Prague did the Spartakiad take place?
23,16,2,1,5,0,0,3,11.5,0.043478260869565216,0.21739130434782608,0.13043478260869565,llama3-latest,halueval,0, Elora Danan is a fictional character from a British-American high fantasy film directed by who?
57,41,2,2,7,0,0,7,28.5,0.03508771929824561,0.12280701754385964,0.12280701754385964,llama3-latest,halueval,0,"What cast member of ""All That"" is known for playing a talk show host on the recurring SNL sketch ""What Up with That?""?"
55,30,3,7,1,2,2,10,18.333333333333332,0.12727272727272726,0.01818181818181818,0.18181818181818182,llama3-latest,halueval,0,Which film Robin Hood or Oz the Great and Powerful was produced first ?
243,193,9,17,32,18,5,29,27.0,0.06995884773662552,0.13168724279835392,0.11934156378600823,llama3-latest,halueval,0,"James Rogers served with what American colonial frontiersman, who was his brother, and who served in the British army during the French and Indian War, and the American revolution?"
72,58,3,4,11,3,2,8,24.0,0.05555555555555555,0.1527777777777778,0.1111111111111111,llama3-latest,halueval,0,"When did the television series starring Anthony Michael ""Tony"" Oller as Walt Moore first air?"
77,63,5,7,13,4,2,2,15.4,0.09090909090909091,0.16883116883116883,0.025974025974025976,llama3-latest,halueval,0,On the field of what school district do the Southern Maine Rebels play Football
147,121,7,17,11,7,4,15,21.0,0.11564625850340136,0.07482993197278912,0.10204081632653061,llama3-latest,halueval,0,"The Saratov Approach was released throughout a geographic region of the United States, settled by Mormons beginning in what year?"
24,21,1,2,4,0,0,3,24.0,0.08333333333333333,0.16666666666666666,0.125,llama3-latest,halueval,0,What series that Shayna Fox was a voice actress in was created by Arlene Klasky and Gábor Csupó?
53,42,2,4,8,3,0,5,26.5,0.07547169811320754,0.1509433962264151,0.09433962264150944,llama3-latest,halueval,0,What film was written by the newspaperman born in 1880?
111,85,6,7,19,5,0,12,18.5,0.06306306306306306,0.17117117117117117,0.10810810810810811,llama3-latest,halueval,0,What coming-of-age thriller did a great-nephew of John F. Kennedy star in?
96,75,6,4,14,8,5,12,16.0,0.041666666666666664,0.14583333333333334,0.125,llama3-latest,halueval,0,What band was formed in the 1970s by the writer of Inconciente colectivo?
88,73,4,9,11,3,3,10,22.0,0.10227272727272728,0.125,0.11363636363636363,llama3-latest,halueval,0,In which California city was the draft held in which Petter Granberg was drafted by the Toronto Maple Leafs?
130,102,7,6,27,12,4,9,18.571428571428573,0.046153846153846156,0.2076923076923077,0.06923076923076923,llama3-latest,halueval,0,Kooikers appeared in the paintings of a Dutch painter whose works are known for their abundance of what?
69,54,3,7,5,5,2,1,23.0,0.10144927536231885,0.07246376811594203,0.014492753623188406,llama3-latest,halueval,0,When was the alternative to the Easter Bilby first mentioned?
215,162,6,13,32,5,11,26,35.833333333333336,0.06046511627906977,0.14883720930232558,0.12093023255813953,llama3-latest,halueval,0,"What is the population of the geographical region with a relatively high population density at its core and close economic ties throught the area that is in Lebanon Country, Pennsylvania?"
56,39,3,7,3,2,0,7,18.666666666666668,0.125,0.05357142857142857,0.125,llama3-latest,halueval,0,"Was Mark Jung older than someone born in 1957, or younger? "
17,14,1,0,3,1,0,2,17.0,0.0,0.17647058823529413,0.11764705882352941,llama3-latest,halueval,0,Are David Vincent and Troy Sanders members of the same band? 
108,86,5,9,10,9,3,9,21.6,0.08333333333333333,0.09259259259259259,0.08333333333333333,llama3-latest,halueval,0,"Who passed away first, Manfred von Richthofen or Cedric Popkin ?"
150,116,7,13,30,10,3,18,21.428571428571427,0.08666666666666667,0.2,0.12,llama3-latest,halueval,0,"From an Andrey Zvyagintsev drama, which American city did the actual events upon which the drama is based take place?"
168,130,8,19,26,13,7,14,21.0,0.1130952380952381,0.15476190476190477,0.08333333333333333,llama3-latest,halueval,0,"What is the name of the film director who directed a famous movie trilogy highlighting the classic film ""Viridiana"", that starred one of the actors in the Mexican comedy film ""My Three Merry Widows""?"
48,36,2,3,7,0,1,7,24.0,0.0625,0.14583333333333334,0.14583333333333334,llama3-latest,halueval,0,"Who was the bassist for Tool's song ""Schism""?"
82,65,3,10,14,7,3,2,27.333333333333332,0.12195121951219512,0.17073170731707318,0.024390243902439025,llama3-latest,halueval,0,"Jane's Addiction and Weeping Willows, play which genre of music?"
91,72,5,9,12,5,2,8,18.2,0.0989010989010989,0.13186813186813187,0.08791208791208792,llama3-latest,halueval,0,What is the given name of the founder of the activist group that protested the trial of Geert Wilders?
25,20,1,2,2,3,0,4,25.0,0.08,0.08,0.16,llama3-latest,halueval,0,In which city was the American alternative rock band who released the single Blinded formed?
66,53,4,8,8,2,2,2,16.5,0.12121212121212122,0.12121212121212122,0.030303030303030304,llama3-latest,halueval,0,Which actress of the movie Havoc is daughter of John Phillips
78,66,4,4,15,3,1,10,19.5,0.05128205128205128,0.19230769230769232,0.1282051282051282,llama3-latest,halueval,0,Wait Till Next Year is a 1988 memoir by Mike Lupica an an American novelist who has won how many Academy Awards?
44,31,3,2,5,3,1,6,14.666666666666666,0.045454545454545456,0.11363636363636363,0.13636363636363635,llama3-latest,halueval,0,"No. 11 Squadron RAAF was based at what base, 25 km north of Adelaide?"
31,21,1,3,3,2,1,5,31.0,0.0967741935483871,0.0967741935483871,0.16129032258064516,llama3-latest,halueval,0,"Joyner Lucas (born August 17, 1988), is an American rapper from Worcester, Massachusetts currently signed to Atlantic Records, he released his fourth mixtape and first on a major label, on June 16, 2017, by Atlantic Records, titled what?"
48,37,3,4,5,3,0,9,16.0,0.08333333333333333,0.10416666666666667,0.1875,llama3-latest,halueval,0,Campari Knoepffler competed in 3 events at the Olympics in which city?
37,32,2,5,4,2,1,4,18.5,0.13513513513513514,0.10810810810810811,0.10810810810810811,llama3-latest,halueval,0,"Michael Ralph DeVito (born June 10, 1984) is a former American football defensive end, he  the National Football League (NFL), DeVito attended high school at Nauset Regional High School an NEASC accredited high school located in North Eastham, in which state?"
18,16,1,0,4,1,1,4,18.0,0.0,0.2222222222222222,0.2222222222222222,llama3-latest,halueval,0,In the End of Human Existence is the debut album of a Russian death metal band that is originally from where?
83,75,3,5,16,2,0,8,27.666666666666668,0.060240963855421686,0.1927710843373494,0.0963855421686747,llama3-latest,halueval,0,The Drake Hotel honors a captain of which era?
26,17,2,2,2,2,0,5,13.0,0.07692307692307693,0.07692307692307693,0.19230769230769232,llama3-latest,halueval,0,Good Girl Gone Bad Live also included songs for her 2006 album that was released in what month?
58,50,3,7,12,5,1,5,19.333333333333332,0.1206896551724138,0.20689655172413793,0.08620689655172414,llama3-latest,halueval,0,which Szombathelyi Haladas footballer wears pyjama-like tracksuit bottoms while playing?
122,86,6,11,7,3,5,18,20.333333333333332,0.09016393442622951,0.05737704918032787,0.14754098360655737,llama3-latest,halueval,0,Who are the two main characters of the animated Cartoon Network series that Boulder Media is best known for?
191,136,8,9,27,18,9,30,23.875,0.04712041884816754,0.14136125654450263,0.15706806282722513,llama3-latest,halueval,0,What locations is the folklore which Huldra belongs to representative of?
23,18,1,2,2,1,0,4,23.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,llama3-latest,halueval,0,"Which city that publishes the Marathi daily newspaper 'Loksatta' is titled ""The City of Gates""?"
66,53,3,6,9,1,0,8,22.0,0.09090909090909091,0.13636363636363635,0.12121212121212122,llama3-latest,halueval,0,"The music to the film ""Saajan Bina Suhagan"" was written by a woman that received a Filmfare Aware for composing songs for what film?"
12,10,1,0,1,0,0,3,12.0,0.0,0.08333333333333333,0.25,llama3-latest,halueval,0,Guiping and Linxia City are both what?
167,109,10,7,31,10,4,25,16.7,0.041916167664670656,0.18562874251497005,0.1497005988023952,llama3-latest,halueval,0,Did Noah and The Virgins have the same number of members and their start?
51,42,2,6,8,4,2,1,25.5,0.11764705882352941,0.1568627450980392,0.0196078431372549,llama3-latest,halueval,0,The Silver Nugget is a casino and arena located in a city that was incorporated on what date?
48,37,2,4,8,2,0,7,24.0,0.08333333333333333,0.16666666666666666,0.14583333333333334,llama3-latest,halueval,0,What Indian actor/actress born in 1981 had a lead role in Lakshyam?
180,140,9,14,28,17,10,13,20.0,0.07777777777777778,0.15555555555555556,0.07222222222222222,llama3-latest,halueval,0,Which genus is more spread around the world Maytenus or Eucommia ?
181,114,7,6,26,11,4,17,25.857142857142858,0.03314917127071823,0.143646408839779,0.09392265193370165,llama3-latest,halueval,0,Who has won more awards Ellis Ferreira or Boris Becker
166,145,5,14,25,9,4,18,33.2,0.08433734939759036,0.15060240963855423,0.10843373493975904,llama3-latest,halueval,0,The scholar who analyzed the Ben Sira scroll added portions to a book of the Bible  written by the author on the inspiration of who?
41,30,2,3,5,1,0,8,20.5,0.07317073170731707,0.12195121951219512,0.1951219512195122,llama3-latest,halueval,0,Who featured in a Tamil romance film in 2001 that was born on March 28 1954?
142,109,6,11,14,9,3,13,23.666666666666668,0.07746478873239436,0.09859154929577464,0.09154929577464789,llama3-latest,halueval,0,What year was the book released that was based on the 1873 murders on one of the Isles of Shoals in Maine?
130,109,7,10,21,9,3,7,18.571428571428573,0.07692307692307693,0.16153846153846155,0.05384615384615385,llama3-latest,halueval,1,Are both Hottonia and Othonna geniuses of plants?
108,88,6,4,17,7,2,7,18.0,0.037037037037037035,0.1574074074074074,0.06481481481481481,llama3-latest,halueval,1,"What is the real name of the person who decided on the CD name ""Sad Clown Bad Dub II"" along with the producer, Ant?"
98,76,5,10,16,2,7,10,19.6,0.10204081632653061,0.16326530612244897,0.10204081632653061,llama3-latest,halueval,1,Chas Early is best known for portraying a comedian born in what year?
60,51,3,5,9,4,1,8,20.0,0.08333333333333333,0.15,0.13333333333333333,llama3-latest,halueval,1,"The 2005 Florida Atlantic University Owls football team represented Florida Atlantic University in the 2005 NCAA Division I-A football season, the team was coached by Howard Leslie Schnellenberger, an retired football coach, of which nationality, with long service at both the professional and college levels?"
148,124,7,16,21,12,3,12,21.142857142857142,0.10810810810810811,0.14189189189189189,0.08108108108108109,llama3-latest,halueval,1,"For which accomplishment in Bulgarian football is the professional footballer who plays for Indian Super League club Kerala Blasters, and whose name is used for the Foundation where Ana-Maria Yanakieva, a singer from the music label Virginia Records was a scholar, considered the all-time leader?"
111,87,5,10,25,3,3,8,22.2,0.09009009009009009,0.22522522522522523,0.07207207207207207,llama3-latest,halueval,1,"Are Just, Melvin: Just Evil and Speaking in Strings both documentaries about musicians?"
60,48,3,2,5,3,0,8,20.0,0.03333333333333333,0.08333333333333333,0.13333333333333333,llama3-latest,halueval,1,"Mills River is a tributary of the river that starts in what Transylvania County, North Carolina town?"
35,28,2,1,4,0,0,9,17.5,0.02857142857142857,0.11428571428571428,0.2571428571428571,llama3-latest,halueval,1,When was the band for which Bob Welch was a guitarist formed ?
90,75,4,6,14,5,4,9,22.5,0.06666666666666667,0.15555555555555556,0.1,llama3-latest,halueval,1,In what state is the 2016 film the actor who played the title role in Percy Jackson set?
50,35,3,1,7,5,0,8,16.666666666666668,0.02,0.14,0.16,llama3-latest,halueval,1,What son of a Chinese fencer is an entertainer and is fluent in 6 languages?
110,92,4,9,22,9,3,13,27.5,0.08181818181818182,0.2,0.11818181818181818,llama3-latest,halueval,1,SS Cap Polonio's destination port was the leading transshipment point for foreign trade of which country in South America?
51,37,3,3,7,3,1,8,17.0,0.058823529411764705,0.13725490196078433,0.1568627450980392,llama3-latest,halueval,1,Clive Lloyd was replaced as captain for one match during 1983-84 by which Antiguan?
76,56,4,4,16,7,1,5,19.0,0.05263157894736842,0.21052631578947367,0.06578947368421052,llama3-latest,halueval,1,"What cable and digital satellite TV network dedicated to kids broadcasts in Malta, Romania, Hungary, the Czech Republic, and Croatia?"
80,56,3,4,6,4,1,17,26.666666666666668,0.05,0.075,0.2125,llama3-latest,halueval,1,Which five uniformed services of the United States are eligible for the National Defense Service Medal?
34,29,1,1,6,3,0,5,34.0,0.029411764705882353,0.17647058823529413,0.14705882352941177,llama3-latest,halueval,1,Naked and Sacred was released by the member of the daughter of which band?
